"42","India expresses interest in hosting FIFA U-20 World Cup 2019","The All India Football Federation (AIFF) has submitted an expression of interest to host the Under-20 FIFA World Cup in 2019. Preparing to organise October's FIFA Under-17 World Cup, AIFF president Praful Patel has said that hosting the FIFA Under-20 World Cup would be the next ""logical step for the development of football in India"".","Ayushi Ahluwalia","0000-00-00","http://www.hindustantimes.com/football/india-expresses-interest-to-host-fifa-u-20-world-cup-in-2019/story-DkMrgAwdUlnKDaqix58hTK.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499176030497_676.jpg?resize=400px:*')"">
</div>","4",NULL,NULL
"43","Referees attacked after drawn match in Chinese League","A group of around ten individuals attacked the match officials of the Chinese League One, after the football match between Baoding Rongda and Wuhan Zall ended in a draw last Saturday. The officials were attacked in their hotel room after the power in their room was cut off. Notably, the referees had been accused of 'fixing' the match.","Ayushi Ahluwalia","0000-00-00","http://www.goal.com/en-za/news/4563/main/2017/07/04/36828462/referees-attacked-after-controversial-draw-in-chinas-league","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499173298746_218.jpg?resize=400px:*')"">
</div>","2",NULL,NULL
"44","Sarfraz Ahmed named Pakistan Test team's captain","Pakistan's limited-overs captain Sarfraz Ahmed has been named the side's Test captain by the Pakistan Cricket Board on Tuesday. Sarfraz recently led the Pakistani cricket team to its maiden Champions Trophy title. The 30-year-old wicketkeeper will take over from Misbah-ul-Haq, who stepped down as the Test side's skipper after Pakistan's series against West Indies.","Nandini Sinha","0000-00-00","https://www.sportskeeda.com/cricket/pakistan-announce-new-test-captain","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499173017773_712.jpg?resize=400px:*')"">
</div>","6",NULL,NULL
"45","Facial scan to replace fingerprint sensor on iPhone: Report","According to a Bloomberg report, Apple is testing a feature to let users unlock iPhones with their face which will eventually replace the fingerprint sensor. The facial sensor can reportedly unlock iPhones within a ""few hundred milliseconds"", even if the device is laying flat on a table. However, the facial sensor might not be used in the upcoming iPhone variant.","Nandini Sinha","0000-00-00","https://www.bloomberg.com/news/articles/2017-07-03/apple-said-to-test-3-d-face-scanning-to-unlock-next-iphone","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499169485151_795.jpg?resize=400px:*')"">
</div>","9",NULL,NULL
"46","Interactive map shows how plastic waste is spread in oceans","New Zealand-based designers have created a map called 'Sailing Seas of Plastic' which visualises concentration of floating plastic debris in the oceans. According to the map, the North Pacific Ocean suffers the most from plastic pollution, with an estimated 2 trillion individual pieces adrift in its waters. Indian Ocean is the second most polluted with 1.3 trillion plastic pieces.","Deepali Aggarwal","0000-00-00","http://app.dumpark.com/seas-of-plastic-2/#","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499172716833_973.jpg?resize=400px:*')"">
</div>","9",NULL,NULL
"47","Just Dial CFO Ramkumar Krishnamachari announces resignation","Online local business search engine Just Dial's chief financial officer Ramkumar Krishnamachari has announced his resignation from the firm. Krishnamachari joined Just Dial in 2010 and has been leading its finance, legal, taxation, and secretarial functions. His departure comes a few months after the departure of Just Dial's chief technology officer RV Raman, who stepped down in October 2016.","Deepali Aggarwal","0000-00-00","https://www.vccircle.com/just-dial-cfo-ramkumar-krishnamachari-steps-down/","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499170852741_247.jpg?resize=400px:*')"">
</div>","6",NULL,NULL
"48","It took them 3 minutes to fire me: Ex-Vogue editor Lucinda ","Former Vogue editor Lucinda Chambers, who worked at British Vogue for 36 years, has claimed it took new Editor-in-Chief Edward Enninful three minutes to fire her. ""No one in the building knew it was going to happen...except the man who did it,"" she added. At the time of her departure, Vogue had published an article announcing Chambers would ""step down"".","Krishna Veera Vanamali","0000-00-00","http://mashable.com/2017/07/04/lucinda-chambers-vestoj-interview/?utm_cid=hp-h-2#IwMPsO8aZiqZ","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499178391614_528.jpg?resize=400px:*')"">
</div>","7",NULL,NULL
"49","ICICI Prudential to take over Sahara's life insurance biz","ICICI Prudential has agreed to take over the life insurance business of Sahara Group's subsidiary Sahara Life, which was shut down by insurance regulator IRDAI in June. The administration of Sahara Life was taken over by the regulator and it was asked to stop issuing new policies, marking the first time IRDAI took such a step in its 18-year history.","Krishna Veera Vanamali","0000-00-00","http://www.livemint.com/Companies/SY7F0bsGIqUQHkMEJ4xYXP/ICICI-Prudential-to-take-over-Sahara-Lifes-insurance-busine.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499165448873_127.jpg?resize=400px:*')"">
</div>","2",NULL,NULL
"50","Tata Global Beverages appoints Tata Sons head as Chairman","Tata Global Beverages (TGBL) on Monday appointed Tata Sons head N Chandrasekaran as Chairman with immediate effect. TGBL’s board in a meeting, approved the appointment of N Chandrasekaran as an additional director and as Chairman of the board of the company replacing Harish Bhat. Earlier, Harish Bhat replaced ousted Tata Sons Chairman Cyrus Mistry in November last year.","Deepali Aggarwal","0000-00-00","http://www.livemint.com/Companies/76ERrcn98Wha7MXV7K0p2I/Tata-Global-Beverages-appoints-N-Chandrasekaran-as-chairman.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499173673553_604.jpg?resize=400px:*')"">
</div>","1",NULL,NULL
"51","Narendra Modi becomes first Indian PM to visit Israel","Narendra Modi on Tuesday became the first Indian Prime Minister to visit Israel in 70 years. Israeli PM Benjamin Netanyahu received Modi at the airport, in a departure from the normal practice. Modi's three-day visit aims at commemorating 25 years of diplomatic ties between the two countries and strengthening cooperation in the areas of defence, agriculture and science and technology.","Deepali Aggarwal","0000-00-00","http://www.hindustantimes.com/india-news/pm-narendra-modi-s-israel-visit-five-reasons-why-tel-aviv-matters-to-india/story-YIf5DRoNlti0HcVqKyGn8L.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499170447017_347.jpg?resize=400px:*')"">
</div>","1",NULL,NULL
"52","Sona reacts to her jingle Paas Aao getting a B'wood version","Singer Sona Mohapatra has tweeted about a new Bollywood version of her toothpaste brand jingle 'Paas Aao' being created, which will star actors Sushant Singh Rajput and Kriti Sanon. ""Nothing makes me sadder that our song made iconic on its own independent strength will now have the Bolly tropes,"" tweeted Sona. The new version will be sung by Armaan Malik.

","Rini Sinha","0000-00-00","https://twitter.com/sonamohapatra/status/882080708075950081?ref_src=twsrc%5Etfw&ref_url=http%3A%2F%2Findianexpress.com%2Farticle%2Fentertainment%2Fbollywood%2Fkriti-sanon-sushant-singh-rajput-raabta-paas-aao-sona-mohapatra-armaan-amaal-malik-4734717%2F","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499167522018_269.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"53","GST is common sense, tweets Anand Mahindra","Reacting to the removal of octroi duty after GST, Mahindra Group's Anand Mahindra said that octroi was a clot blocking the economy's blood flow. Truck drivers had to queue up for clearance resulting in delays in the goods delivery. Government has announced that 22 out of 29 states have removed border checkposts, as entry taxes have been absorbed under GST.","Rini Sinha","0000-00-00","https://twitter.com/anandmahindra/status/881908021684785152","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499153369883_150.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"54"," NATO considers 'Petya' cyberattack a potential act of war","NATO has released a statement claiming that the recent Petya and WannaCry ransomware attacks were done by a state actor, meaning they could potentially be viewed as acts of war. NATO added it will consider responding with ""countermeasures"". A countermeasure is any state response which would typically be illegal, but can be authorised following internationally wrongful acts by another state.","Krishna Veera Vanamali","0000-00-00","https://www.theverge.com/2017/7/2/15910826/nato-response-petya-attack-state-actor-russia-ukraine","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499174506914_571.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"55","Blogger accidentally eats poisonous plant on livestream","A Chinese blogger named Zhang poisoned herself on live camera after she accidentally consumed Agave Americana, a poisonous plant, thinking it was aloe vera. Her mouth reportedly went numb and her throat felt as though it was on 'fire'. The livestream was cut short as Zhang rushed to the hospital, where she is said to be in stable condition. ","Krishna Veera Vanamali","0000-00-00","https://www.thequint.com/social-buzz/2017/07/04/chinese-vlogger-zhang-mistakes-venomous-plant-for-aloe-vera","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499173987494_878.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"56","Hansal Mehta and Q to come together for 'Garbage'","Filmmakers Hansal Mehta and Qaushiq Mukherjee (Q) will team up for the upcoming film Garbage. Hansal Mehta tweeted, ""A new journey begins. Strange bedfellows Q, Karma Features and Odd Joint come together for Garbage."" Hansal Mehta is known for films like Aligarh and CityLights while Q is known for his Bengali film Gandu. ","Vani Vivek","0000-00-00","http://www.hindustantimes.com/bollywood/hansal-mehta-q-team-up-for-garbage/story-sqnJ4zqMXtVcX95idkRFwK.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499167978102_540.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"57","Gotham actor seeks help on FB to locate missing daughter","Actor Donal Logue, known for his role in the TV series Gotham, in a Facebook post has asked publicly for help to locate his missing daughter Jade Logue. ""We want you home Jade. Whoever knows where she is, whoever may be with her... Just drop her off... We'll take her back, with hugs and no questions asked,"" wrote Donal.","Vani Vivek","0000-00-00","http://www.hindustantimes.com/bollywood/gotham-star-donal-logue-writes-heartbreaking-facebook-appeal-seeking-help-for-lost-daughter/story-oMs8cdCeLbOsQh9Vr3iRhP.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499166471534_532.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"58","Kat never overacted, didn't act at all in few films: Ranbir","Actor Ranbir Kapoor has jokingly said that actress Katrina Kaif has never overacted and added that there have been films in which she hasn't acted at all. He said this during an episode of a children reality singing show. Ranbir further added, ""I mean that you were so flawlessly natural that you didn’t need to 'act'."" ","Daisy Mowke","0000-00-00","https://www.pinkvilla.com/entertainment/news/381902/ranbir-kapoor-katrina-kaif-has-never-overacted-there-are-films-where-she","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499170113929_987.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"59","I'll marry the woman I am in love with: Ranbir","Actor Ranbir Kapoor, reacting to the rumours of his mother looking for his bride in London, said, ""I will marry the woman I am in love with. It is as simple as that."" He added that he has no plans for an arranged marriage. Ranbir further said that his family has not put any pressure on him for marriage.","Daisy Mowke","0000-00-00","https://www.pinkvilla.com/entertainment/news/381890/ranbir-kapoor-i-will-marry-woman-i-am-love-parents-have-not-put-any","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499178685770_265.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"60","I am called scary skinny: Actress Tara Reid on body shaming","Actress Tara Reid has said that she feels body-shamed when people call her scary skinny. ""People always say I don't eat. I eat all the time... I'm just a thin girl,"" she added. The actress further said that she can relate to girls being body-shamed, as she has experienced bullying in her life.



","Tanya Dhingra","0000-00-00","http://www.dailymail.co.uk/tvshowbiz/article-4661570/Tara-Reid-reveals-feels-bullied-weight.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499176488911_284.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"61","Pics show Dileep with prime accused in actress abduction row","Pictures of Malayalam actor Dileep with Pulsar Suni, the prime accused in the abduction and assault of a Malayalam actress, have emerged in the media. Earlier, Dileep during a 13-hour interrogation by the police claimed that he did not know Pulsar at all. Dileep had also stated that he was ready for a lie detector test to prove his innocence.","Tanya Dhingra","0000-00-00","http://www.zoomtv.com/telly-talk/masala/article/malayalam-actor-dileep-kerala-actress-pulsar-suni-kidnapping-case-police/35079?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499173700979_241.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"62","School boys win right to wear shorts on turning up in skirts","After several boys turned up to England's ISCA Academy in skirts to protest against the school's 'no shorts' policy, the headmistress confirmed that shorts will be part of the official school uniform next year. The protest started as boys were banned from wearing shorts despite the hot weather. ""[P]roud of...the way they carried out this protest,"" said a parent.


","Daisy Mowke","0000-00-00","http://www.dailymail.co.uk/news/article-4663984/Boys-skirts-WIN-battle-wear-shorts-school.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499171781397_689.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"63","Referees attacked after drawn match in Chinese League","A group of around ten individuals attacked the match officials of the Chinese League One, after the football match between Baoding Rongda and Wuhan Zall ended in a draw last Saturday. The officials were attacked in their hotel room after the power in their room was cut off. Notably, the referees had been accused of 'fixing' the match.","Daisy Mowke","0000-00-00","http://www.goal.com/en-za/news/4563/main/2017/07/04/36828462/referees-attacked-after-controversial-draw-in-chinas-league","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499173298746_218.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"64","Trump’s mock WrestleMania video his 2nd most retweeted post","US President Donald Trump's mock video from WrestleMania showing him 'wrestle' CNN has become his second-most retweeted tweet. Posted on Sunday, the 2007 video from WrestleMania, shows Trump fighting a man whose face has been superimposed with the CNN logo, to mock ""fraud news"". The video has got over three lakh retweets and has been liked over 500,000 times.","Prashanti Moktan","0000-00-00","https://twitter.com/realDonaldTrump/status/881503147168071680","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499161514384_532.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"65","Rijiju escapes unhurt as chopper makes emergency landing","Union Minister Kiren Rijiju escaped unhurt on Tuesday after his chopper made an emergency landing on a small field due to bad weather. The helicopter, carrying seven other passengers and crew members, was flying from Assam's Guwahati to Arunachal Pradesh's Ziro. ""I was lucky enough to be landed safely, thanks to the BSF pilots who are very experienced,"" Rijiju said.","Prashanti Moktan","0000-00-00","http://www.livemint.com/Politics/5JO8YksFZHDkT4WG639GMN/Kiren-Rijiju-escapes-unhurt-as-chopper-makes-emergency-landi.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499173542671_233.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"66","Rajasthan ATS detains suspected ISIS operator from Chennai","A joint team of Rajasthan ATS and Chennai Police on Tuesday detained a suspected ISIS operator from Burma Bazaar locality in Chennai, Tamil Nadu. The 30-year-old is suspected of collecting and sending funds and recruiting youth for the terror group. The ATS is scanning the detained man's bank accounts to check the money flow and his terror links.","Rini Sinha","0000-00-00","http://indiatoday.intoday.in/story/isis-operative-chennai-rajasthan-ats/1/993625.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499168206769_411.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"67","Sarfraz Ahmed named Pakistan Test team's captain","Pakistan's limited-overs captain Sarfraz Ahmed has been named the side's Test captain by the Pakistan Cricket Board on Tuesday. Sarfraz recently led the Pakistani cricket team to its maiden Champions Trophy title. The 30-year-old wicketkeeper will take over from Misbah-ul-Haq, who stepped down as the Test side's skipper after Pakistan's series against West Indies.","Rini Sinha","0000-00-00","https://www.sportskeeda.com/cricket/pakistan-announce-new-test-captain","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499173017773_712.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"68","India expresses interest in hosting FIFA U-20 World Cup 2019","The All India Football Federation (AIFF) has submitted an expression of interest to host the Under-20 FIFA World Cup in 2019. Preparing to organise October's FIFA Under-17 World Cup, AIFF president Praful Patel has said that hosting the FIFA Under-20 World Cup would be the next ""logical step for the development of football in India"".","Tanya Dhingra","0000-00-00","http://www.hindustantimes.com/football/india-expresses-interest-to-host-fifa-u-20-world-cup-in-2019/story-DkMrgAwdUlnKDaqix58hTK.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499176030497_676.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"69","Subsidised LPG rate hiked by up to ?32 per cylinder post GST","Following the implementation of the Goods and Services Tax (GST), the price of domestic cooking gas (LPG) has been hiked by up to ?32 per cylinder, the highest increase in six years. The rates of subsidised LPG in Delhi have been increased to ?477.46 per 14.2 kg cylinder from ?446.65 after GST.","Tanya Dhingra","0000-00-00","http://ptinews.com/news/8855055_Subsidised-LPG-rate-hiked-by-up-to-Rs-32-per-cylinder-post-GST.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499174635954_591.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"70","Jesse Ryder to represent NZ at Indoor Cricket World Cup","New Zealand all-rounder Jesse Ryder is set to represent the nation at the Indoor Cricket World Cup, which will be held in Dubai from September 16, 2017. The 33-year-old cricketer is among the 12 men selected for the tournament. Ryder last played for the national cricket side over three-and-a-half years ago, when he faced India in Wellington.","Prashanti Moktan","0000-00-00","http://www.hindustantimes.com/cricket/jesse-ryder-to-play-for-new-zealand-in-indoor-cricket-world-cup/story-QcoHmvrCwMdTte3YlwomQI.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499174161950_361.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"71","Facial scan to replace fingerprint sensor on iPhone: Report","According to a Bloomberg report, Apple is testing a feature to let users unlock iPhones with their face which will eventually replace the fingerprint sensor. The facial sensor can reportedly unlock iPhones within a ""few hundred milliseconds"", even if the device is laying flat on a table. However, the facial sensor might not be used in the upcoming iPhone variant.","Prashanti Moktan","0000-00-00","https://www.bloomberg.com/news/articles/2017-07-03/apple-said-to-test-3-d-face-scanning-to-unlock-next-iphone","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499169485151_795.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"72","Interactive map shows how plastic waste is spread in oceans","New Zealand-based designers have created a map called 'Sailing Seas of Plastic' which visualises concentration of floating plastic debris in the oceans. According to the map, the North Pacific Ocean suffers the most from plastic pollution, with an estimated 2 trillion individual pieces adrift in its waters. Indian Ocean is the second most polluted with 1.3 trillion plastic pieces.","Daisy Mowke","0000-00-00","http://app.dumpark.com/seas-of-plastic-2/#","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499172716833_973.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"73","Just Dial CFO Ramkumar Krishnamachari announces resignation","Online local business search engine Just Dial's chief financial officer Ramkumar Krishnamachari has announced his resignation from the firm. Krishnamachari joined Just Dial in 2010 and has been leading its finance, legal, taxation, and secretarial functions. His departure comes a few months after the departure of Just Dial's chief technology officer RV Raman, who stepped down in October 2016.","Daisy Mowke","0000-00-00","https://www.vccircle.com/just-dial-cfo-ramkumar-krishnamachari-steps-down/","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499170852741_247.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"74","It took them 3 minutes to fire me: Ex-Vogue editor Lucinda ","Former Vogue editor Lucinda Chambers, who worked at British Vogue for 36 years, has claimed it took new Editor-in-Chief Edward Enninful three minutes to fire her. ""No one in the building knew it was going to happen...except the man who did it,"" she added. At the time of her departure, Vogue had published an article announcing Chambers would ""step down"".","Chhavi Tyagi","0000-00-00","http://mashable.com/2017/07/04/lucinda-chambers-vestoj-interview/?utm_cid=hp-h-2#IwMPsO8aZiqZ","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499178391614_528.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"75","ICICI Prudential to take over Sahara's life insurance biz","ICICI Prudential has agreed to take over the life insurance business of Sahara Group's subsidiary Sahara Life, which was shut down by insurance regulator IRDAI in June. The administration of Sahara Life was taken over by the regulator and it was asked to stop issuing new policies, marking the first time IRDAI took such a step in its 18-year history.","Chhavi Tyagi","0000-00-00","http://www.livemint.com/Companies/SY7F0bsGIqUQHkMEJ4xYXP/ICICI-Prudential-to-take-over-Sahara-Lifes-insurance-busine.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499165448873_127.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"76","Tata Global Beverages appoints Tata Sons head as Chairman","Tata Global Beverages (TGBL) on Monday appointed Tata Sons head N Chandrasekaran as Chairman with immediate effect. TGBL’s board in a meeting, approved the appointment of N Chandrasekaran as an additional director and as Chairman of the board of the company replacing Harish Bhat. Earlier, Harish Bhat replaced ousted Tata Sons Chairman Cyrus Mistry in November last year.","Chhavi Tyagi","0000-00-00","http://www.livemint.com/Companies/76ERrcn98Wha7MXV7K0p2I/Tata-Global-Beverages-appoints-N-Chandrasekaran-as-chairman.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499173673553_604.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"77","Achal Kumar Joti appointed next Chief Election Commissioner ","Ex-Gujarat Chief Secretary Achal Kumar Joti has been appointed as the new Chief Election Commissioner (CEC) and will take charge after Nasim Zaidi retires on July 6. Joti, a retired 1975-batch IAS officer had been appointed as an Election Commissioner (EC) in May 2015. He is expected to serve as the CEC until he turns 65 in January next year.","Chhavi Tyagi","0000-00-00","http://www.livemint.com/Politics/h7TJ9gefVCb2E8kvfyoGQI/Achal-Kumar-Jyoti-appointed-next-CEC.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499168395879_322.jpg?resize=400px:*')"">
</div>","6",NULL,NULL
"78","RGV to direct biopic on Telugu actor-former Andhra CM NTR ","Filmmaker Ram Gopal Varma has announced that he will be directing a biopic on Telugu actor and former Andhra Pradesh CM Nandamuri Taraka Rama Rao (NTR). RGV revealed that he watched NTR's film Adavi Ramudu 23 times but as he did not have money to take the bus to the theatre, he walked ten kilometres every time. ","Dishant Sharma","0000-00-00","http://www.thenewsminute.com/article/rgv-direct-upcoming-ntr-biopic-balakrishna-64628","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499159722720_503.jpg?resize=400px:*')"">
</div>","1",NULL,NULL
"79","No bulldozers used, China border standoff not longest: Army","The Indian Army refuted claims by the media, which stated that the Army's standoff with China is the longest since the 1962 war, and that the Chinese army used bulldozers to destroy Indian bunkers at the border. Saying that no bulldozers were ""ever employed"", it added, ""such sensitive issues are best dealt between two nations away from the media glare"".","Dishant Sharma","0000-00-00","http://www.hindustantimes.com/india-news/no-bulldozers-used-by-china-border-standoff-not-longest-says-indian-army/story-l1e06XiOWspBb9ii2XOP2H.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499162733525_244.jpg?resize=400px:*')"">
</div>","2",NULL,NULL
"80","LeEco's assets worth ?1,200 crore frozen over unpaid debt","A Shanghai court has frozen nearly ?1,200 crore in assets owned by technology company LeEco's Co-founder Jia Yueting, his wife Gan Wei, and three subsidiaries. The order was carried out on behalf of the China Merchants Bank because LeEco missed interest payments. The company's financial woes surfaced after Yueting slashed his pay to ?10 (15 cents) in November 2016.","Saloni Tandon","0000-00-00","https://www.engadget.com/2017/07/04/leecos-assets-frozen-by-chinese-court-as-debts-mount/?sr_source=Twitter","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499167346372_148.jpg?resize=400px:*')"">
</div>","2",NULL,NULL
"81","Who was George Everest, after whom Mount Everest was named?","Sir George Everest, born on July 4, 1790, was a British geographer who led the Great Trigonometrical Survey of India, that mapped the subcontinent for 2,400 km extending towards the Himalayas. Everest also served as the Surveyor-General of India from 1830-1843. In 1865, the world's highest peak, then called Peak XV, was renamed to Mount Everest in his honour.","Saloni Tandon","0000-00-00","http://www.surveyhistory.org/sir_george_everest1.htm","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499151694397_576.jpg?resize=400px:*')"">
</div>","11",NULL,NULL
"82","CBFC misunderstood context of the word 'intercourse': SRK","Actor Shah Rukh Khan has said that the Censor Board misunderstood the context in which the word 'intercourse' has been used in 'Jab Harry Met Sejal'. He added, ""We respect CBFC a lot...[but] I don't think there's anything objectionable in the scene."" This comes after one lakh votes were received online to clear 'intercourse' on CBFC chief's Pahlaj Nihalani's demand.


","Chhavi Tyagi","0000-00-00","http://www.zoomtv.com/bollywood-news/latest/article/shah-rukh-khan-anushka-sharma-jab-harry-met-sejal-cbfc-pahlaj-objection-intercourse/35132?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499158831632_222.jpg?resize=400px:*')"">
</div>","6",NULL,NULL
"83","One comment ruins your day: Sheeran on quitting Twitter","Singer Ed Sheeran has revealed that he has quit using Twitter while adding, ""I go on it and there's nothing but people saying mean things. Twitter's a platform for that. One comment ruins your day."" Although Sheeran's account remains open, he mostly shares pictures which he uploads to his Instagram profile. ","Chhavi Tyagi","0000-00-00","http://www.dailymail.co.uk/tvshowbiz/article-4662752/Ed-Sheeran-QUIT-Twitter-cruel-comments.html?ito=social-twitter_dailymailceleb","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499161895601_506.jpg?resize=400px:*')"">
</div>","6",NULL,NULL
