43,"Denied surgery, HIV patient seeks mercy killing in Rajasthan",An HIV patient in Rajasthan's Jodhpur has approached the Rajasthan State Human Rights Commission (RSHRC) and sought permission for euthanasia. He has alleged that doctors at a government hospital refused to carry out an orthopaedic surgery on him after knowing about his illness. The chairman of RSHRC has assured him of arranging for the surgery as soon as possible.,Chhavi Tyagi,30 Jun,http://www.hindustantimes.com/india-news/hiv-patient-in-jodhpur-seeks-nod-for-euthanasia/story-PdfokjeZDABjXVXzeiTucO.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498747181324_797.jpg?resize=400px:*')"">
</div>"
44,T'gana hospital turns away pregnant women saying no doctors,"Several pregnant women protested outside a government hospital in Telangana on Tuesday after being asked to go to a hospital located an hour's drive away. Reportedly, this was because there were no available gynaecologists to deliver the babies or offer medical treatment. The protest ended after the police reached the spot and the women received reassurance by the hospital's superintendent. ",Chhavi Tyagi,"29 Jun 2017,Thursday",http://indiatoday.intoday.in/story/telangana-nagarkurnool-government-hospital-pregnant-women-protest/1/989048.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28jun/inshorts_image_1498656206581_375.jpg?resize=400px:*')"">
</div>"
45,US Labour Secy calls for hiking salary of H-1B visa holders,"US Labour Secretary Alexander Acosta has called for increasing the minimum salary of foreign workers on H-1B visas, which are mostly sought by Indian IT firms, from the existing $60,000 to $80,000. This will help solve the problem of firms replacing US workers with foreign workers coming to the US on H-1B visas, Acosta added.",Chhavi Tyagi,29 Jun,http://www.livemint.com/Politics/CD7R1JxmIkw1lolMbRzUJK/US-labour-secretary-calls-for-increasing-salary-of-H1B-visa.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498744474018_679.jpg?resize=400px:*')"">
</div>"
46,"We are Muslims, but also Indians: Men who celebrated Pak win","The 15 men arrested for sedition after allegedly celebrating Pakistan's victory over India in the Champions Trophy have said, ""We are Muslims, but also Indians."" They also claimed that they did not burst crackers or shouted pro-Pakistan slogans after the match. They further said that they were called traitors by the jail inmates and were made to clean toilets.",Deepali Aggarwal,"29 Jun 2017,Thursday",http://www.hindustantimes.com/india-news/we-are-muslims-but-also-indians-say-15-men-arrested-for-sedition-after-celebrating-pakistan-win/story-zhoOr74N62HlNHh7UZMFaK.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498749450585_361.jpg?resize=400px:*')"">
</div>"
47,Smriti becomes 4th Indian to hit ton in WWC as India beat WI,"India defeated West Indies by 7 wickets to record their second win in as many matches in the ICC Women's World Cup 2017. Smriti Mandhana became the fourth Indian cricketer after Thirush Kamini, Harmanpreet Kaur and Mithali Raj to register a ton in the Women's World Cup history. Mithali Raj fell 4 runs short of her 8th consecutive ODI fifty.",Deepali Aggarwal,29 Jun,http://www.hindustantimes.com/cricket/live-cricket-score-icc-women-s-world-cup-2017-india-vs-west-indies-live/story-z37uJLsMTITCBKNWKcBCtJ.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498752298983_616.jpg?resize=400px:*')"">
</div>"
48,Govt privatising Air India to please entrepreneurs: Congress,"The Congress Party on Thursday said that the government is trying to please the entrepreneurs by approving Air India's disinvestment and is doing so because the elections are near. ""This government, instead of improving the public sectors, wants to disinvest them. SC/ST get majority of the employment from the public sectors,"" a Congress leader said. ",Deepali Aggarwal,"29 Jun 2017,Thursday",http://www.aninews.in/newsdetail-Mg/MzIyMTIy/air-india-disinvestment-a-move-to-please-entrepreneurs-congress.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498734132024_869.jpg?resize=400px:*')"">
</div>"
49,I don't give a damn: Uber driver on CEO Travis' resignation,"Nearly a dozen Uber drivers in UK and US were recently asked for their opinion on Uber Co-founder Travis Kalanick's resignation as CEO. A California driver said, ""I just want to get paid to do my job. I don't give a damn about that."" Meanwhile, one of Uber's Los Angeles-based driver answered, ""Uber's investors were smart to fire Travis.""",Deepali Aggarwal,29 Jun,https://www.theverge.com/2017/6/28/15875980/uber-ceo-travis-kalanick-resignation-driver-reactions,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498743583170_906.jpg?resize=400px:*')"">
</div>"
50,UK school offers 'uniform hijabs' for Muslim pupils,"A secondary school in the UK is offering hijabs or headscarves worn by Muslims as part of the uniform for pupils, becoming the first school in the country to do so. However, Muslim parents and pupils have complained that the uniform hijabs are not modest enough and could pose a suffocation risk if pulled back by other pupils.",Mansha Mahajan,"29 Jun 2017,Thursday",http://indiatoday.intoday.in/story/uk-school-offers-uniform-hijabs-for-muslim-pupils/1/989514.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498745833755_805.jpg?resize=400px:*')"">
</div>"
51,Minor rams car through gate of Brazilian President's palace ,"A minor was detained in Brazil on Wednesday for ramming a car through a gate of the presidential palace. A vehicle drove at high speed towards the palace, forcing guards to fire at the car, officials said. However, President Temer, who was recently named in a corruption scandal, was not inside the palace at the time of the incident. ",Mansha Mahajan,29 Jun,http://www.hindustantimes.com/world-news/car-rams-gate-of-brazil-president-s-palace-driver-in-custody/story-kHoXkd1d6Lp0oiqrt1RNuK.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498750339626_451.jpg?resize=400px:*')"">
</div>"
52,"Indian money in Swiss banks hits record low of ₹4,500 crore","Money held by Indians in Switzerland banks fell to a record low of 676 million Swiss francs (₹4,500 crore) in 2016. Marking the third straight year of decline, this is the lowest Indians held in Swiss banks since Switzerland began making the data public in 1987. Total money held by Indians fell 45%, marking the biggest-ever yearly decline.",Dishant Sharma,"29 Jun 2017,Thursday",http://indiatoday.intoday.in/story/indians-money-in-swiss-banks-hit-record-low-of-676-mn-francs/1/990488.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498748768930_522.jpg?resize=400px:*')"">
</div>"
53,400m world record holder Van Niekerk sets 300m world record,"South African sprinter Wayde van Niekerk, who currently holds the 400-metre sprint record, broke the 300-metre world record at the Ostrava Golden Spike on Wednesday. Niekerk completed the race in 30.81 seconds, breaking American sprinter Michael Johnson's record timing of 30.85 seconds. Notably, the 300-metre race is a rare event in track and field competitions.",Dishant Sharma,29 Jun,https://www.reuters.com/article/us-athletics-record-idUSKBN19J2MF,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498728692641_563.jpg?resize=400px:*')"">
</div>"
54,Recreated version of Hawa Hawa song from Mubarakan released,"The recreated version of the Hawa Hawa song from the upcoming film Mubarakan was released on Thursday. The new version has been sung by Mika and Prakriti Kakar, composed by music director duo Gourov-Roshin with lyrics by Kumaar. The song was originally by Pakistani singer Hasan Jahangir and is said to have been based on an Iranian song Havar Havar.",Prashanti Moktan,"29 Jun 2017,Thursday",https://www.youtube.com/watch?v=ClFopanltmg,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498736616332_829.jpg?resize=400px:*')"">
</div>"
55,"Smart nightlight that notifies users of emails, texts made","A Canada-based designer has created the 'Aumi Mini' USB-powered nightlight that can be connected to Wi-Fi to inform users of notifications on their smartphones. The light can be programmed to show 16 million colours to indicate notifications like emails, text messages, and social media mentions. Priced at about ₹1,500, the light can also flash red when the Wi-Fi is down.",Prashanti Moktan,29 Jun,https://www.youtube.com/watch?v=4d7IDgxqdD8,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498744325618_414.jpg?resize=400px:*')"">
</div>"
56,‘Maharaj’ added to the name of Mumbai’s CST railway station ,"Railways authorities have officially changed the name of Mumbai's biggest station from Chhatrapati Shivaji Terminus (CST) to Chhatrapati Shivaji Maharaj Terminus on Wednesday. The Centre approved the change last month after the Shiv Sena demanded the addition of 'Maharaj' as a sign of respect to the Maratha king. However, the station's code used for booking tickets will still remain 'CSTM'. ",Prashanti Moktan,"29 Jun 2017,Thursday",http://www.hindustantimes.com/mumbai-news/mumbai-travellers-cst-is-now-chhatrapati-shivaji-maharaj-terminus/story-ZZbzAnvvu1leBPZCRQwmtM.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498743695814_551.jpg?resize=400px:*')"">
</div>"
57,Army chief visits Sikkim amid India-China border stand-off,"Indian Army chief General Bipin Rawat arrived in Sikkim on Thursday to take stock of the security scenario amid a stand-off between Indian and Chinese troops along the border. As per an official source, Gen Rawat was briefed about operational matters. Earlier, Indian Army blocked China's attempts at building a road in an area, which would give China military advantage.",Prashanti Moktan,29 Jun,http://www.hindustantimes.com/india-news/army-chief-gen-bipin-rawat-visits-sikkim-amid-india-china-border-face-off/story-u2VB5AmHnU7AOLClhYtXKK.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498749485743_404.jpg?resize=400px:*')"">
</div>"
58,Don’t believe hype about self-driving cars: iPod Co-creator,"Former Apple executive Tony Fadell, who was one of the creators of the iPod, has advised people not to believe the ""hype"" about self-driving cars. He explained that the time when consumers will be able to buy driverless cars with a speed of about 100 kmph is a ""lot further off than people are telling you.""",Vani Vivek,"29 Jun 2017,Thursday",https://www.bloomberg.com/news/articles/2017-06-29/this-iphone-designer-says-no-more-screens,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498741239495_140.jpg?resize=400px:*')"">
</div>"
59,Pope Francis backs aide in fight against sex abuse charges,"After sex abuse charges were filed in Australia against Pope Francis' Chief Financial Adviser Cardinal George Pell, the Pope said that Pell was ""honest"" and had repeatedly condemned acts of abuse against minors as immoral. Pope also didn't ask Pell to resign from his post and has rather granted him a leave to return to Australia to fight the charges.",Vani Vivek,29 Jun,https://www.theguardian.com/australia-news/2017/jun/29/george-pell-takes-leave-from-vatican-to-fight-sex-abuse-charges-in-australia,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498729078845_857.jpg?resize=400px:*')"">
</div>"
60,Contest offers ₹32 lakh for uniquely shaped cheeto,"Snack brand Cheetos has organised a contest wherein participants can have a chance at winning ₹32 lakh for submitting a picture of a uniquely shaped cheeto. Some of the submissions include cheetos in the shape of bellbottom pants, pineapple and those that bear a resemblance to dinosaurs. The contest, which began in May, will get over on August 6. ",Niharika Prabhakar,"29 Jun 2017,Thursday",http://mashable.com/2017/06/26/cheetos-museum-contest/?utm_cid=hp-n-15#XlPM6B7NAqqd,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498746788474_684.jpg?resize=400px:*')"">
</div>"
61,Dhirubhai enjoyed creating wealth for people: Anil Ambani,"Anil Ambani said his father, late Dhirubhai Ambani, enjoyed creating wealth for people the most. ""If you ever asked what part of being an entrepreneur he enjoyed...he'd say, 'I enjoy creating wealth. But what I enjoy even more is creating wealth for the people of the country',"" Ambani said. Notably, Dhirubhai Ambani is regarded as father of India's capital markets.",Niharika Prabhakar,29 Jun,http://indiatoday.intoday.in/story/dhirubhai-enjoyed-more-in-creating-wealth-for-masses-anil/1/990139.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498746639608_850.jpg?resize=400px:*')"">
</div>"
62,RBI to remain open on July 1 to facilitate fund transfers,"The Reserve Bank of India will remain open on July 1 for services such as transfer of funds through National Electronic Fund Transfer (NEFT) and Real Time Gross Settlement (RTGS) from 11 AM onwards. Notably, RBI follows a July to June accounting year and June 30 being the closing date, the office generally remains closed on July 1 every year.",Vani Vivek,"29 Jun 2017,Thursday",http://www.livemint.com/Industry/o6Ka4eqpeJFc6GShzpSlGK/RBI-to-remain-open-on-1-July-to-facilitate-NEFT-RTGS-transa.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498747737225_123.jpg?resize=400px:*')"">
</div>"
63,Banks conclude biggest asset resolution with Jaypee deal,"ICICI Bank on Thursday said a lenders' consortium led by it has concluded the biggest asset resolution in India with consummation of the ₹16,189 crore takeover of Jaypee Cement by Ultratech. The lenders could reportedly receive about ₹4,000 crore from the sale. ""I hope this landmark transaction will pave the way for more such resolutions,” MD Chanda Kochhar said. ",Vani Vivek,29 Jun,http://www.livemint.com/Industry/Gz4uuJ63wbqaJMk42SfmjK/Banks-led-by-ICICI-complete-biggest-asset-resolution-with-Ul.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498749596061_406.jpg?resize=400px:*')"">
</div>"
64,IndiGo parent's stock dips 3% on potential Air India bid,"Shares of InterGlobe Aviation, the owner of budget airline IndiGo, plunged around 3% during intraday trade on Thursday after reports said the carrier has expressed interest in acquiring stake in Air India. IndiGo is the first company that has formally shown interest in buying stake in Air India, the Aviation Ministry said. Air India has a debt of ₹52,000 crore.",Deepali Aggarwal,"29 Jun 2017,Thursday",http://www.india.com/news/india/after-tata-indigo-interested-in-taking-over-air-india-the-8-billion-debt-laden-national-carrier-10-points-2280472/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498743966584_369.jpg?resize=400px:*')"">
</div>"
65,"6-pack abs, bulging biceps not mandatory for actors: Vivian","Television actor Vivian Dsena has said that six-pack abs and bulging biceps are not mandatory for actors. ""Your performance creates your image for the audience,"" added Dsena, and further said that six-pack abs are helpful when a person is into modelling. Vivian is known for his roles in shows like Madhubala-Ek Ishq Ek Junoon, Kasamh Se, among others.
",Deepali Aggarwal,29 Jun,http://www.hindustantimes.com/tv/abs-are-not-a-mandate-for-actors-vivian-dsena/story-dErM9CHr9UZ8SxLdTyvCEN.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498747434373_494.jpg?resize=400px:*')"">
</div>"
66,Hot air balloon flown over Hollywood sign for 2.0 promo,"As part of 2.0 promotions, a 100-foot-tall hot air balloon with images of actors Rajinikanth and Akshay Kumar, was flown over the Hollywood sign in Los Angeles. The hot air balloon will also be flown across various Indian and foreign cities and will be taken to as many balloon festivals as possible, as per the film's production house.",Daisy Mowke,"29 Jun 2017,Thursday",https://www.youtube.com/watch?v=mT4G8WfD16o,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498745734626_813.jpg?resize=400px:*')"">
</div>"
67,That option is always open: Priyanka on getting married,"On being asked about her marriage plans, actress Priyanka Chopra said, ""Let's just say that the option is always open."" She added that the pace and time commitments of being an actor aren't easy to handle and her partner will have to understand and support that. ""At the end of the day, two people make a relationship work,"" said Priyanka.",Daisy Mowke,29 Jun,http://indiatoday.intoday.in/story/priyanka-chopra-marriage-plans-love-life-relationship/1/990317.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498746022689_473.jpg?resize=400px:*')"">
</div>"
68,Irrfan Khan refutes rumours of him not doing Bhansali's film,"Irrfan Khan has dismissed recent reports of him walking out of Sanjay Leela Bhansali's film Gustakhiyan. He has clarified that he was approached for the film almost two years back but since then there has been no conversation on dates. Irrfan added, ""So how does the question of me not having time... (for) the film even come from?""",Mansha Mahajan,"29 Jun 2017,Thursday",http://www.hindustantimes.com/bollywood/was-approached-for-bhansali-s-gustaakhiyan-two-years-back-no-talks-since-then-irrfan/story-KSYXjhAwjFTCOprU0M8plM.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498748218854_625.jpg?resize=400px:*')"">
</div>"
69,"We are Muslims, but also Indians: Men who celebrated Pak win","The 15 men arrested for sedition after allegedly celebrating Pakistan's victory over India in the Champions Trophy have said, ""We are Muslims, but also Indians."" They also claimed that they did not burst crackers or shouted pro-Pakistan slogans after the match. They further said that they were called traitors by the jail inmates and were made to clean toilets.",Mansha Mahajan,29 Jun,http://www.hindustantimes.com/india-news/we-are-muslims-but-also-indians-say-15-men-arrested-for-sedition-after-celebrating-pakistan-win/story-zhoOr74N62HlNHh7UZMFaK.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498749450585_361.jpg?resize=400px:*')"">
</div>"
70,"Denied surgery, HIV patient seeks mercy killing in Rajasthan",An HIV patient in Rajasthan's Jodhpur has approached the Rajasthan State Human Rights Commission (RSHRC) and sought permission for euthanasia. He has alleged that doctors at a government hospital refused to carry out an orthopaedic surgery on him after knowing about his illness. The chairman of RSHRC has assured him of arranging for the surgery as soon as possible.,Mansha Mahajan,"29 Jun 2017,Thursday",http://www.hindustantimes.com/india-news/hiv-patient-in-jodhpur-seeks-nod-for-euthanasia/story-PdfokjeZDABjXVXzeiTucO.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498747181324_797.jpg?resize=400px:*')"">
</div>"
71,US Labour Secy calls for hiking salary of H-1B visa holders,"US Labour Secretary Alexander Acosta has called for increasing the minimum salary of foreign workers on H-1B visas, which are mostly sought by Indian IT firms, from the existing $60,000 to $80,000. This will help solve the problem of firms replacing US workers with foreign workers coming to the US on H-1B visas, Acosta added.",Mansha Mahajan,29 Jun,http://www.livemint.com/Politics/CD7R1JxmIkw1lolMbRzUJK/US-labour-secretary-calls-for-increasing-salary-of-H1B-visa.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498744474018_679.jpg?resize=400px:*')"">
</div>"
72,Smriti becomes 4th Indian to hit ton in WWC as India beat WI,"India defeated West Indies by 7 wickets to record their second win in as many matches in the ICC Women's World Cup 2017. Smriti Mandhana became the fourth Indian cricketer after Thirush Kamini, Harmanpreet Kaur and Mithali Raj to register a ton in the Women's World Cup history. Mithali Raj fell 4 runs short of her 8th consecutive ODI fifty.",Mansha Mahajan,"29 Jun 2017,Thursday",http://www.hindustantimes.com/cricket/live-cricket-score-icc-women-s-world-cup-2017-india-vs-west-indies-live/story-z37uJLsMTITCBKNWKcBCtJ.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498752298983_616.jpg?resize=400px:*')"">
</div>"
73,T'gana hospital turns away pregnant women saying no doctors,"Several pregnant women protested outside a government hospital in Telangana on Tuesday after being asked to go to a hospital located an hour's drive away. Reportedly, this was because there were no available gynaecologists to deliver the babies or offer medical treatment. The protest ended after the police reached the spot and the women received reassurance by the hospital's superintendent. ",Mansha Mahajan,29 Jun,http://indiatoday.intoday.in/story/telangana-nagarkurnool-government-hospital-pregnant-women-protest/1/989048.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28jun/inshorts_image_1498656206581_375.jpg?resize=400px:*')"">
</div>"
74,Srikanth climbs three spots to re-enter world top-10 ,"Indian shuttler Kidambi Srikanth climbed three spots to eighth place, re-entering the top-10 of the BWF men's singles rankings. Srikanth, who became the first Indian shuttler to win two successive Super Series titles, is the lone Indian shuttler to figure in the top-10 of men's singles rankings. Notably, B Sai Praneeth is ranked 15th, while Ajay Jayaram is 16th.",Krishna Veera Vanamali,"29 Jun 2017,Thursday",http://www.hindustantimes.com/other-sports/kidambi-srikanth-climbs-up-three-spots-to-re-enter-top-10-of-badminton-rankings/story-rRSsC9aw309iX8HAKQOx4J.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498742868146_813.jpg?resize=400px:*')"">
</div>"
75,Govt privatising Air India to please entrepreneurs: Congress,"The Congress Party on Thursday said that the government is trying to please the entrepreneurs by approving Air India's disinvestment and is doing so because the elections are near. ""This government, instead of improving the public sectors, wants to disinvest them. SC/ST get majority of the employment from the public sectors,"" a Congress leader said. ",Krishna Veera Vanamali,29 Jun,http://www.aninews.in/newsdetail-Mg/MzIyMTIy/air-india-disinvestment-a-move-to-please-entrepreneurs-congress.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498734132024_869.jpg?resize=400px:*')"">
</div>"
76,I don't give a damn: Uber driver on CEO Travis' resignation,"Nearly a dozen Uber drivers in UK and US were recently asked for their opinion on Uber Co-founder Travis Kalanick's resignation as CEO. A California driver said, ""I just want to get paid to do my job. I don't give a damn about that."" Meanwhile, one of Uber's Los Angeles-based driver answered, ""Uber's investors were smart to fire Travis.""",Prashanti Moktan,"29 Jun 2017,Thursday",https://www.theverge.com/2017/6/28/15875980/uber-ceo-travis-kalanick-resignation-driver-reactions,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498743583170_906.jpg?resize=400px:*')"">
</div>"
77,UK school offers 'uniform hijabs' for Muslim pupils,"A secondary school in the UK is offering hijabs or headscarves worn by Muslims as part of the uniform for pupils, becoming the first school in the country to do so. However, Muslim parents and pupils have complained that the uniform hijabs are not modest enough and could pose a suffocation risk if pulled back by other pupils.",Prashanti Moktan,29 Jun,http://indiatoday.intoday.in/story/uk-school-offers-uniform-hijabs-for-muslim-pupils/1/989514.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498745833755_805.jpg?resize=400px:*')"">
</div>"
78,Minor rams car through gate of Brazilian President's palace ,"A minor was detained in Brazil on Wednesday for ramming a car through a gate of the presidential palace. A vehicle drove at high speed towards the palace, forcing guards to fire at the car, officials said. However, President Temer, who was recently named in a corruption scandal, was not inside the palace at the time of the incident. ",Rini Sinha,"29 Jun 2017,Thursday",http://www.hindustantimes.com/world-news/car-rams-gate-of-brazil-president-s-palace-driver-in-custody/story-kHoXkd1d6Lp0oiqrt1RNuK.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498750339626_451.jpg?resize=400px:*')"">
</div>"
79,World debt over three times the economic output,"Global debt levels in this year's first quarter have surged to record $217 trillion, which is over three times the world's annual economic output (GDP), the Institute of International Finance reported. The surge was driven by emerging economies, which increased borrowing by $3 trillion. Among these, the biggest contributor was China with analysts estimating its debt at 260% of GDP.",Rini Sinha,29 Jun,https://www.rt.com/business/394557-global-debt-surge-gdp/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498736509632_695.jpg?resize=400px:*')"">
</div>"
80,"New trailer of Ranbir, Katrina's Jagga Jasoos released","A new trailer of the Ranbir Kapoor and Katrina Kaif starrer 'Jagga Jasoos' has been released. Katrina will reportedly play a journalist in the film while Ranbir will portray detective Jagga, who tries to find the whereabouts of his missing father. Directed by Anurag Basu, the film is scheduled to release on July 14. ",Prashanti Moktan,"29 Jun 2017,Thursday",https://www.youtube.com/watch?v=NkNJ8z-ZA8M,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498742229651_712.jpg?resize=400px:*')"">
</div>"
81,How does the Petya ransomware spread?,"The global Petya cyber attack that began on June 27 is believed to have started via an infected update by Ukrainian software company 'MeDoc'. It paralysed systems across Ukraine, Russia, India, and US. The ransomware is also a type of worm, meaning it can spread to all connected computers in an organisation's network, even if a single machine is out-of-date.",Prashanti Moktan,29 Jun,http://fortune.com/2017/06/27/petya-ransomware-ukraine-medoc/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498742882044_913.jpg?resize=400px:*')"">
</div>"
82,Earthquake count at US volcano park reaches 878 in two weeks,"The ongoing earthquake swarm in Yellowstone National Park, central US, which houses a supervolcano has reached 878 events recorded from June 12 to June 26. The largest magnitude event measured 4.4 on the Richter scale, while over 500 were in the magnitude 0 range, scientists said. Yellowstone sees around 1,500-2,000 earthquakes per year with 50% in the form of swarms.",Rini Sinha,"29 Jun 2017,Thursday",http://quake.utah.edu/special-events/ongoing-yellowstone-earthquake-swarm-north-of-west-yellowstone-mt,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498734104961_871.jpg?resize=400px:*')"">
</div>"
83,Renuka Shahane slams lynching of 16-yr-old Junaid on FB,"Actress Renuka Shahane has slammed the lynching of the 16-year-old boy Junaid by a mob onboard a train. She said, ""All they (lynch mob) want to do is to kill in the name of hate... Lynching done in any name cannot be condoned!"" Renuka, who has two sons, added she doesn't want her children to inherit this hate. ",Rini Sinha,29 Jun,https://www.facebook.com/renukash/posts/10154861459981656,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498741173846_564.jpg?resize=400px:*')"">
</div>"
84,Indian man holds record for largest collection of cameras,"Dilish Parekh from Mumbai, who has a collection of 4,425 antique cameras, holds the Guinness World Record for the largest collection of cameras. He has amassed his collection since the year 1977. Dilip has also been included in the Limca Book of World Records 10 times, as well as the India Books Records.",Dishant Sharma,"29 Jun 2017,Thursday",http://www.guinnessworldrecords.com/world-records/largest-collection-of-cameras-(stills-photography),"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498744205063_278.jpg?resize=400px:*')"">
</div>"
85,Elon Musk most cautious tech CEO as per IBM's supercomputer,"According to a study conducted by career advisory firm Paysa based on data by IBM's Watson supercomputer, Elon Musk is the most cautious CEO in the technology industry. Musk was followed by Cisco's Chuck Robbins and Microsoft's Satya Nadella. The insights were generated by feeding speeches, essays, interviews by the tech leaders to Watson's Personality Insights API.",Dishant Sharma,29 Jun,http://fortune.com/2017/06/28/elon-musk-ibm-watson-supercomputer-cautious/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498738634304_615.jpg?resize=400px:*')"">
</div>"
