43,Waqar Younis suggests reducing women's ODIs to 30 overs,"Former Pakistan captain Waqar Younis has suggested reducing women's ODIs to 30 overs a side instead of the regular 50 overs. Waqar compared the game to women's tennis, saying just like the sport features three sets for ladies instead of five, women's cricket should also have reduced overs. He said he thought 50 overs were ""too many"".",Ankush Verma,30 Jun,https://twitter.com/waqyounis99/status/880537190354173952,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498833831277_725.jpg?resize=400px:*')"">
</div>"
44,Girl who got married at the age of 8 cracks NEET,"A Rajasthan girl, who got married at the age of eight and was sent to her husband's house before completing her Class 10, has cracked NEET to pursue her dream of becoming a doctor. While child marriage is illegal in India and is still common in rural areas, the 20-year-old girl's husband helped her to continue her education.",Nandini Sinha,"01 Jul 2017,Saturday",http://www.hindustantimes.com/india-news/rajasthan-child-bride-set-to-become-doctor-cracks-medical-college-test/story-QJ2RP1hcg6XQrnsqzhYDxN.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498834053392_583.jpg?resize=400px:*')"">
</div>"
45,"China trying to enter our territory, we aren't: Jaitley","Defence Minister Arun Jaitley has said that China is trying to enter India's territory and added that India is not entering into any country's land. Further reacting to China asking India to withdraw troops from Bhutan border areas and recall the 1962 war, Jaitley said, ""India of 2017 is different from India of 1962. Those were different situations.""",Nandini Sinha,01 Jul,http://indiatoday.intoday.in/story/arun-jaitley-china-bhutan-defence-ministry-1962-war/1/990982.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498831542136_653.jpg?resize=400px:*')"">
</div>"
46,"After Mithali Raj, India's Smriti Mandhana trolls journalist","Indian women's cricketer Smriti Mandhana trolled a journalist during a press conference after India's seven-wicket win over Windies in the women's World Cup on Thursday. The journalist asked Smriti if she thought India could win the tournament, to which Smriti replied, ""What? You don't?"" Earlier, captain Mithali Raj had trolled a journalist for asking who her favourite male cricketer was.",Ankush Verma,"30 Jun 2017,Friday",https://twitter.com/henrymoeranBBC/status/880464990834130945,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498835517648_528.jpg?resize=400px:*')"">
</div>"
47,Abhinav Bindra’s fund leads ₹6.5 crore round in Fitpass,"Delhi-based startup Fitpass has raised ₹6.5 crore led by Olympic gold medalist Abhinav Bindra's venture capital fund Shooting Star, along with consulting firm Franchise India. The startup had raised a similar amount from Mumbai Angels and other investors in December. Founded in 2015 by Akshay Verma and Arushi Verma, Fitpass connects users with gyms and fitness studios.",Ankush Verma,30 Jun,https://www.vccircle.com/abhinav-bindras-shooting-star-leads-1-mn-round-in-fitpass/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498833357225_576.jpg?resize=400px:*')"">
</div>"
48,"Startup makes laptop cover to charge MacBook, phone together","London-based startup Arroe has created a laptop sleeve called 'LAER' that can be used to charge a laptop, smartphone, and tablet at the same time. The bluetooth-enabled cover features DC charging, MagSafe for MacBooks, USB-C, USB Quick Charge, and a wireless charging pad. Arroe is offering 5,000 mAh and 20,000 mAh versions of the sleeve starting at about ₹6,400.",Chhavi Tyagi,"30 Jun 2017,Friday",http://mashable.com/2017/06/29/laer-portable-charging-laptop-sleeve/?utm_cid=hp-h-10#j0N2FBi8ciqN,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498823219743_763.jpg?resize=400px:*')"">
</div>"
49,New island discovered off Atlantic coast,"A new island has formed off the coast of Cape Hatteras National Seashore in North Carolina, United States. Dubbed ""Shelly Island,"" the isle was first seen by locals as a ""bump"" above the water in April, and is separated from the mainland by a 100-metre wide channel. It is 1.6 kilometres long, depending on the weather as well as tides.",Chhavi Tyagi,30 Jun,https://www.youtube.com/watch?v=vJGE49jcuOo,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498818564475_770.jpg?resize=400px:*')"">
</div>"
50,Company creates hoodie 'designed to survive 100 years',"Adventure clothing brand Vollebak has created a hoodie which they claim is 'designed to last for 100 years'. It's made of Kevlar fibres, the industrial material used in spacesuits, body armor and in the manufacturing of aircraft carriers, but it reportedly feels like a cotton sweatshirt. The hoodie is reportedly resistant to rips and burns and can survive extreme temperatures.",Chhavi Tyagi,"30 Jun 2017,Friday",https://www.youtube.com/watch?v=MA9Nt_Mjhug,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498830988964_693.jpg?resize=400px:*')"">
</div>"
51,"Woman player beats Kohli, Amla to be fastest to 11 ODI tons","Australia's women's team captain Meg Lanning has become the fastest player to score 11 ODI centuries, reaching the landmark faster than male cricketers Hashim Amla and Virat Kohli. Lanning brought up her 11th century in her 59th innings, playing against Sri Lanka in the ongoing women's World Cup. She also holds the record for most centuries in women's ODI cricket.",Chhavi Tyagi,30 Jun,http://www.india.com/sports/meg-lanning-is-quickest-to-11-centuries-in-odis-faster-than-hashim-amla-and-virat-kohli-2282389/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498825783814_687.jpg?resize=400px:*')"">
</div>"
52,"₹6,460 Apple shares at 1st iPhone launch now worth ₹54,500","According to Fortune magazine's analysis, Apple's shares have grown 744% since first iPhone was launched on June 29, 2007. This means Apple shares bought for $100 (₹6,460 as per current exchange rate) a decade ago would be worth $844 (₹54,500) now, not including reinvested dividends. Meanwhile, S&P 500 companies have risen just 62% in the same period, Fortune added.",Prashanti Moktan,"30 Jun 2017,Friday",http://fortune.com/2017/06/28/iphone-10th-anniversary-apple-stock-gains/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498825206670_823.jpg?resize=400px:*')"">
</div>"
53,July 1 to be observed as GST Day: CBEC,"The Central Board of Excise and Customs (CBEC) on Friday announced that July 1 will be known as ‘GST Day’. It will be celebrated in all offices of CBEC just like in case of Central Excise Day and International Customs Day, the board said. This comes ahead of the launch of GST, which is scheduled for July 1.",Prashanti Moktan,30 Jun,http://indiatoday.intoday.in/story/july-1-to-be-observed-as-gst-day-cbec/1/991047.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498818369908_472.jpg?resize=400px:*')"">
</div>"
54,"Kareena, Abhishek's debut film Refugee completes 17 years","Kareena Kapoor and Abhishek Bachchan's debut film Refugee, which released on June 30, 2000, completed 17 years on Friday. Directed by JP Dutta, the film is said to have been inspired by the short story 'Love Across the Salt Desert' by Keki N Daruwalla. Kareena won the 'Filmfare Award for Best Female Debut' for the film.",Sumedha Sehra,"30 Jun 2017,Friday",https://www.youtube.com/watch?v=xHXD29MvJB4,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498824575754_116.jpg?resize=400px:*')"">
</div>"
55,Engineer who worked on 1st iPhone shares early prototypes,"Former Apple engineer Ken Kocienda, who is credited with creating iPhone's software keyboard, marked the 10th anniversary of the iPhone by sharing a picture of two early prototypes. ""I kept those devices in my desk drawer for years. When I left Apple, returning this hardware was tough, like saying goodbye to old friends,"" he said in a tweet.",Sumedha Sehra,30 Jun,https://twitter.com/kocienda/status/880451736049139712,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498816405975_127.jpg?resize=400px:*')"">
</div>"
56,What will be the economic impact of GST?,"The implementation of GST will keep inflation low as rates on essential goods such as food grains have either been exempted or kept lower. It will bring transparency on the taxes levied on the supply of goods and services. Further, it will improve ease of doing business, boost investor sentiment and lure more foreign investment in coming years.",Rini Sinha,"30 Jun 2017,Friday",http://www.hindustantimes.com/business-news/gst-impact-on-economy-five-things-to-watch-out-for/story-URnyE17tM0XyAFuEP4btVK.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498810682501_610.jpg?resize=400px:*')"">
</div>"
57,BCCI to ask Sehwag to 'keep shut' if made coach: Reports,"As per reports, the BCCI will ask former cricketer Virender Sehwag to ""keep his mouth shut"" if he is made coach of the Indian cricket team. ""Our fear is that he would just say, 'so what', if India loses a match or a series. That would surely ruffle the feathers of important people,"" a BCCI official was quoted as saying.",Rini Sinha,30 Jun,http://www.india.com/sports/virender-sehwag-if-appointed-as-team-india-coach-will-be-instructed-to-keep-his-mouth-shut-reports-2282557/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498823491379_293.jpg?resize=400px:*')"">
</div>"
58,Thiel got New Zealand citizenship on spending 12 days there,"According to official documents, PayPal Co-founder and US President Donald Trump's adviser Peter Thiel was granted New Zealand citizenship in 2011 despite spending just 12 days there over four short trips. Applicants are usually required to be in New Zealand for 1,350 days in five years. Thiel's citizenship has been under scrutiny since it was revealed earlier this year.",Daisy Mowke,"30 Jun 2017,Friday",https://www.theguardian.com/world/2017/jun/29/new-zealand-gave-peter-thiel-citizenship-after-spending-just-12-days-there,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498821927611_598.jpg?resize=400px:*')"">
</div>"
59,KFC brings back food item after man tweets at them for a yr,"KFC Singapore brought back its Hot Devil Drumlets, which was discontinued in the country in 2014, after a man kept tweeting at them for a year. The fast food chain informed him of the relaunch by reaching out to him on Instagram. They have also promised to deliver a package to him before other customers.",Daisy Mowke,30 Jun,http://mashable.com/2017/06/30/kfc-spicy-drumlets-tweets/?utm_cid=hp-r-1#wImKB6yQZaqp,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498821875696_890.jpg?resize=400px:*')"">
</div>"
60,Talk of 1.5% rise in GDP rate due to GST rubbish: Debroy,"NITI Aayog member Bibek Debroy has rejected the claim that GST would increase GDP growth rate by 1.5%, stating it as ""total rubbish"". ""Such speculations are based on the assessment of the 13th Finance Commission, which gave that figure for an ideal GST. We are nowhere near an ideal GST,"" Debroy said. He termed multiple rates as GST's biggest problem.",Anmol Sharma,"30 Jun 2017,Friday",http://indiatoday.intoday.in/story/niti-aayog-bibek-debroy-gdp/1/990908.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498821616548_206.jpg?resize=400px:*')"">
</div>"
61,Tiger Shroff meets fan who has tattoos of him on his body,"Actor Tiger Shroff recently met a fan who has two tattoos of the actor inked on his back and chest. The actor took some time out to meet the fan despite having some prior commitments. A source also added,""This fan was so happy and excited... and [Tiger] thanked him for personalised [tattoos] on his body."" ",Anmol Sharma,30 Jun,http://www.hindustantimes.com/bollywood/ultimate-fan-moment-check-out-how-this-fan-paid-a-special-tribute-to-tiger-shroff/story-pFf86u0rGdo5ZnaUoyUzHP.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498807044458_510.jpg?resize=400px:*')"">
</div>"
62,Knew Ranbir's Rocket Singh would be a flop: Katrina,"Katrina Kaif has said that she knew Ranbir Kapoor's film Rocket Singh would be a flop and had told him that it is quite boring. Ranbir added, ""After Rocket Singh, I thought I made a Munna Bhai M.B.B.S. but then we all know that the film didn’t work."" He also said that as an actor, one cannot predict box-office success. ",Prashanti Moktan,"30 Jun 2017,Friday",http://m.hindustantimes.com/bollywood/i-knew-rocket-singh-would-be-a-flop-it-s-such-a-boring-film-katrina-kaif/story-Rev04svylbgUJwMXHTjwPP.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498827094114_150.jpg?resize=400px:*')"">
</div>"
63,"Krushna, wife Kashmera become parents to twins via surrogacy","Comedian Krushna Abhishek and wife Kashmera Shah have become parents to twins via surrogacy, as confirmed by Krushna Abhishek's manager. The twins were born six weeks ago and are currently in the hospital. Krushna Abhishek and Kashmera got married in 2013, after dating for over nine years.",Prashanti Moktan,30 Jun,http://www.zoomtv.com/telly-talk/fresh/article/krushna-abhishek-wife-kashmira-shah-twins-surrogacy-television-couple-the-drama-company/34826?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498820065794_851.jpg?resize=400px:*')"">
</div>"
64,It was survival instinct: Vidya on her unconventional roles,"Actress Vidya Balan has said that opting for unconventional roles in films was related to her survival instinct as an actor. She added, ""I wasn't fitting into the conventional roles and was getting offered these different categories of films which were a great opportunity for me."" Vidya played the role of a brothel owner in her last release 'Begum Jaan'.",Saloni Tandon,"30 Jun 2017,Friday",http://www.hindustantimes.com/bollywood/of-course-i-love-commercial-success-but-never-thought-about-it-vidya-balan/story-qgjXsR7aouTkrtYrq0FSlO.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498825785728_292.jpg?resize=400px:*')"">
</div>"
65,Shabana Azmi shares picture from old photo shoot ,"Actress Shabana Azmi took to Twitter to share a picture from an old photo shoot for fashion magazine Femina. She can be seen wearing a black ensemble in the photo. ""Found this in an old Femina Dressed by sisters#Jayshree Kanwat and #Neelum Narang,"" the actress wrote in the caption alongside the photo.",Saloni Tandon,30 Jun,https://twitter.com/AzmiShabana/status/880718790237016066,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498826559374_367.jpg?resize=400px:*')"">
</div>"
66,"Indian cricketers go jet-skiing, play beach volleyball in WI","Indian cricketers went jet-skiing and played beach volleyball on their off day in Antigua during the ongoing West Indies tour. A video posted by BCCI shows Shikhar Dhawan and Hardik Pandya learning how to jet ski, while the others play games on the beach. The video also features Shikhar Dhawan's three-year-old son Zoravar playing with Ajinkya Rahane.",Prashanti Moktan,"30 Jun 2017,Friday",http://www.bcci.tv/videos/id/4699/caribbean-diaries-team-indias-day-off-at-antigua,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498822048705_659.jpg?resize=400px:*')"">
</div>"
67,Hardik stayed up past midnight to congratulate me: Krunal,"Cricketer Krunal Pandya has said his younger brother Hardik, who is touring West Indies with the Indian team, stayed up past midnight to congratulate him on his maiden India A call-up. ""We speak daily, but today he stayed up...It's our collective dream to play for India together,"" said Krunal, who is in the squad for the South Africa tour.",Prashanti Moktan,30 Jun,http://www.bcci.tv/news/2017/features-and-interviews/16099/playing-together-for-india-is-our-collective-dream-krunal-pandya,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498817205138_914.jpg?resize=400px:*')"">
</div>"
68,Kailash Mansarovar yatra through Nathu La pass cancelled,"The Kailash Mansarovar yatra through Nathu La pass in Sikkim has been cancelled in the wake of the face-off between Indian and Chinese troops over a disputed area along the Sino-Indian border, an official said today. However, the government official added that the pilgrimage through Lipulekh Pass in Uttarakhand will continue as scheduled.",Vani Vivek,"30 Jun 2017,Friday",http://ptinews.com/news/8844121_Kailash-Mansarovar-yatra-through-Nathu-La-cancelled.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498822815756_652.jpg?resize=400px:*')"">
</div>"
69,"Alastair Cook takes catch mid-interview, saves reporter",Former England captain Alastair Cook took a reflex catch in the middle of an interview to save the interviewer from being hit in the head. Cook was giving an interview after the day's play in a county cricket match when the ball came flying towards the reporter. Cook took a one-handed catch with his left hand to save the reporter.,Vani Vivek,30 Jun,https://www.facebook.com/EssexCricket/videos/10155680409964050/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498818105199_734.jpg?resize=400px:*')"">
</div>"
70,Indian footballer posts picture of himself farming in fields,"Indian winger CK Vineeth posted a picture on Twitter of himself farming in his hometown Kannur, Kerala. Vineeth was last seen in action for Bengaluru FC in the Federation Cup final in May, wherein he scored a brace. He was also a part of the national team camp but was released before India's friendly match against Nepal due to injury.",Vani Vivek,"30 Jun 2017,Friday",https://twitter.com/ckvineeth/status/880029552218521601,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498822838731_590.jpg?resize=400px:*')"">
</div>"
71,BCCI considering a mini edition of IPL in Dubai,"Senior BCCI official Rajeev Shukla has said the Board is considering launching a mini edition of the IPL in Dubai. ""We have seen that there is huge attraction for IPL overseas. Earlier, we used to stage our Champions League T20 abroad and that slot is still vacant. We are thinking of a mini edition in that slot,"" said Shukla.",Vani Vivek,30 Jun,https://www.sportskeeda.com/cricket/bcci-planing-hold-mini-ipl-uae-likely-hosts-says-chairman-rajeev-shukla,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498820634515_714.jpg?resize=400px:*')"">
</div>"
72,Doctor filmed drunk on duty at a government hospital in UP,A doctor has been caught on camera in a drunk state on duty inside the emergency room of a government hospital in Uttar Pradesh's Moradabad. The doctor's colleagues also tried to take him out of the emergency ward after they saw cameras filming the episode. A video of the incident has also gone viral on social media. ,Vani Vivek,"30 Jun 2017,Friday",https://twitter.com/ANINewsUP/status/880659963919699968/video/1,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498830764492_282.jpg?resize=400px:*')"">
</div>"
73,Swimming microbots can remove harmful bacteria from water,"Researchers have developed self-propelled microbots that remove disease-causing bacteria from water. The ""two-faced"" spherical bots have a magnesium side which reacts with water to produce hydrogen bubbles to propel them. The other face with gold traps bacteria which are then killed by the silver nanoparticles with an 80% efficiency. The bots can be easily removed from water using a magnet.",Vani Vivek,30 Jun,http://indiatoday.intoday.in/story/microbots-to-remove-harmful-bacteria-from-water-developed/1/991071.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498820677198_760.jpg?resize=400px:*')"">
</div>"
74,Annoying as people think I'm lesbian: Cara on being bisexual,"Model Cara Delevingne has revealed she finds it annoying when people assume she is a lesbian even though she has publicly spoken about being bisexual. ""A lot of the friends I have who are straight have... an old way of thinking... [They] don't understand the bisexual thing,"" she added. Cara has been open about her sexuality since she was 22.

",Vani Vivek,"30 Jun 2017,Friday",http://www.dailymail.co.uk/tvshowbiz/article-4651892/Cara-Delevingne-annoyed-people-assume-gay.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498829606414_960.jpg?resize=400px:*')"">
</div>"
75,"Black turtleneck similar to Steve Jobs' to sell for ₹17,000","A black turtleneck, similar to the iconic turtleneck worn by Apple co-founder Steve Jobs, will be released in July and can be purchased at the price of ₹17,000. The new turtleneck will be released by clothing brand Issey Miyake, owned by the designer who created the original version. The original model was retired from production in 2011, after Jobs' demise. ",Vani Vivek,30 Jun,https://www.bloomberg.com/news/articles/2017-06-28/steve-jobs-s-mock-turtleneck-gets-a-second-life,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498822712741_137.jpg?resize=400px:*')"">
</div>"
76,Teen with cancer poses for lingerie brand's photo shoot,"Seventeen-year-old Eva McGauley has featured in New Zealand-based lingerie brand Lonely's photo shoot, as part of her campaign to end sexual violence. Eva's charity, launched on Thursday, was supported by the brand which donated all profits generated by Thursday's sales to her charity. Eva has featured in the brand's 'Lonely Girls' series, which sees inspiring women wearing its lingerie.


",Prashanti Moktan,"30 Jun 2017,Friday",http://www.dailymail.co.uk/femail/article-4647484/Girl-terminal-cancer-campaigns-end-sexual-violence.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498825133471_151.jpg?resize=400px:*')"">
</div>"
77,Core sector growth recorded at 3.6% in May,"India's industrial production grew at 3.6% in May compared with 2.8% in April, government data released on Friday stated. The growth in the eight core infrastructure sectors, which constitute 40.27% of the total industrial production, was attributed to a sharp rise in output of natural gas and electricity. Notably, only two infrastructure sectors showed a decline in output.",Prashanti Moktan,30 Jun,https://twitter.com/PTI_News/status/880751662972850176,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498826472996_745.jpg?resize=400px:*')"">
</div>"
78,Govt bans sale of same products at different prices at malls,"The government has prohibited dual maximum retail price (MRP) for same products including soft drinks and water bottles at multiplexes, airports, and malls. Further, it has also made it mandatory for all packaged commodities to have increased font size for ""best before"" and ""date of manufacturing"", among others. These amendments will be effective from January 1, 2018.",Prashanti Moktan,"30 Jun 2017,Friday",http://www.hindustantimes.com/india-news/dual-mrps-banned-product-details-to-be-bigger-easily-readable-under-new-rules/story-N8L8p2SIBePg8w4P6X1LKP.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498821075775_528.jpg?resize=400px:*')"">
</div>"
79,Apple CEO Tim Cook earned ₹940 crore in 2016,"Apple CEO Tim Cook took home an estimated pay of ₹940 crore in 2016. His pay primarily came from 12.6 lakh shares vested during the fiscal year, along with ₹19.5 crore salary, ₹34.7 crore cash bonus and perks worth ₹2.5 crore. Cook was the highest-earning CEO among all other S&P 500 bosses in the US for the year.",Prashanti Moktan,30 Jun,https://www.bloomberg.com/graphics/2017-ceos-take-home-pay/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498806922942_274.jpg?resize=400px:*')"">
</div>"
80,Germany legalises same-sex marriage,"Germany legalised same-sex marriage today, with 393 parliamentarians voting to approve ""marriage for everybody"" and 226 voting against. The reform gives gay and lesbian couples full marital rights, including child adoption. Although Chancellor Angela Merkel opposed the move, she allowed her party members to vote individually based on their ""conscience"" instead of following party lines.
",Rini Sinha,"30 Jun 2017,Friday",https://www.reuters.com/article/us-germany-gay-marriage-idUSKBN19L0PQ,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498816133029_806.jpg?resize=400px:*')"">
</div>"
81,Edgar Wright directorial Baby Driver hits the theatres,"Baby Driver ""is the best action film since Fury Road, best musical since La La Land"", wrote Hindustan Times. Times of India said ""[The film] is a triumph. For its sheer originality in execution"" while NDTV wrote, ""If there's one film to watch on big screen this year, it's the timeless...Baby Driver."" It was rated 5/5 (NDTV), 4/5 (HT, TOI). ",Rini Sinha,30 Jun,http://www.hindustantimes.com/movie-reviews/baby-driver-movie-review-the-best-action-film-since-mad-max-best-musical-since-la-la-land/story-pkowZ53O6MxqfakwlFxeNM.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498818310431_301.jpg?resize=400px:*')"">
</div>"
82,"'Aap ki yatra shubh ho', Israelis welcome PM Modi in Hindi","The Israeli Embassy has posted a video on its Twitter handle which shows its citizens welcoming Prime Minister Narendra Modi in Hindi ahead of his visit to the nation. ""Aap ki yatra shubh ho, mangalmai ho,"" one of the participants says. Another one adds, ""Bharat aur Israel ke sambandho mein vriddhi ho aur mazboot bane.""",Chhavi Tyagi,"30 Jun 2017,Friday",http://www.hindustantimes.com/india-news/aap-ki-yatra-shubh-ho-israelis-wish-modi-in-hindi-ahead-of-his-historic-visit/story-s3uvAxklyhMVN7OxMarsvO.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498821119020_661.jpg?resize=400px:*')"">
</div>"
83,OnePlus 5 owners complain of 'jelly' effect while scrolling,"Some users of OnePlus' latest smartphone, OnePlus 5, have taken to the company's online forum to complain about a wobbling jelly-like effect on the screen while scrolling. Users said that scrolling slowly makes the text bunch up together or stretch out, creating a jelly effect. OnePlus acknowledged that it had received similar complaints but claimed the effect was ""natural"".",Chhavi Tyagi,30 Jun,https://www.youtube.com/watch?v=Y2X50k9Bj9Y,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498814217836_985.jpg?resize=400px:*')"">
</div>"
84,What all events will take place at the GST launch programme?,"The GST launch event, scheduled for 11 pm at the Parliament House tonight, will start with the national anthem, followed by remarks by Finance Minister Arun Jaitley. A film and presentation on GST will be screened, lasting about five minutes. It will be followed by an address by the Prime Minister and the President, after which GST will be launched.",Saloni Tandon,"30 Jun 2017,Friday",http://indiatoday.intoday.in/story/gst-launch-central-hall-parliament-schedule/1/990938.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498814812211_665.jpg?resize=400px:*')"">
</div>"
85,"1st ever probiotic beer boosts immunity, improves gut health","Researchers at the National University of Singapore have created the world's first probiotic sour beer that incorporates a Lactobacillus strain, isolated from human intestines. The bacterium has the ability to neutralise toxins and viruses, as well as regulate the immune system. The final product, which takes around a month to brew, has an alcohol content of about 3.5%, researchers said.",Saloni Tandon,30 Jun,http://news.nus.edu.sg/press-releases/novel-probiotic-beer-boosts-immunity,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498817674777_747.jpg?resize=400px:*')"">
</div>"
86,UNESCO names Sharjah as World Book Capital,"UNESCO has named UAE's Sharjah as the World Book Capital for 2019. Sharjah, the 19th city to be named World Book Capital, has previously been named Capital of Islamic Culture and Capital of Arab Culture. UNESCO Director-General Irina Bokova said, ""I applaud... the efforts undertaken by the city in order to make reading available to as many people as possible.""",Saloni Tandon,"30 Jun 2017,Friday",http://indiatoday.intoday.in/education/story/unesco-sharjah-world-book-capital/1/990989.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498816584700_807.jpg?resize=400px:*')"">
</div>"
87,Men slam ESPN for featuring nude male on magazine cover,"Several men have slammed ESPN for one of its Body Issue covers, which features athlete Ezekiel Elliott posing nude. ""You can now add homosexual to his resume,"" commented a user. ""Didn't need to see this before breakfast,"" read another comment while another user wrote, ""@espn Sports. The S stands for sports not strippers"". ",Saloni Tandon,30 Jun,http://www.dailymail.co.uk/femail/article-4652476/Men-slam-Zeke-Elliott-s-naked-ESPN-Magazine-cover.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30jun/inshorts_image_1498814879905_865.jpg?resize=400px:*')"">
</div>"
